1.45,4.75,8,1.48,4.75,7.25,1.4,4.4,7.3,1.45,4.5,7.5,1.44,4.74,8.6,1.5,4.2,6.5,1.45,4.75,8.5
1.85,3.6,4.75,1.85,3.5,4.1,1.9,3.4,3.9,1.85,3.5,4.5,1.85,3.63,4.89,1.85,3.4,4.5,1.85,3.6,4.8
2.63,3.6,2.75,2.65,3.3,2.65,2.6,3.2,2.6,2.7,3.4,2.7,2.69,3.52,2.75,2.7,3.1,2.7,2.7,3.5,2.7
1.36,5.25,10,1.36,5,9.25,1.35,4.8,7.6,1.36,5,9.5,1.39,5.15,9.62,1.36,5,8,1.36,5,10.5
2.3,3.3,3.5,2.35,3.2,3,2.4,3.2,2.85,2.4,3.3,3.2,2.34,3.39,3.37,2.3,3.2,3.1,2.38,3.3,3.4
4,3.4,2.1,3.5,3.25,2.1,3.3,3.3,2.1,4,3.25,2.1,3.79,3.45,2.14,3.75,3.2,2.1,4,3.3,2.1
2.38,3.4,3.2,2.35,3.4,3.1,2.2,3.2,3.2,2.38,3.4,3.2,2.43,3.44,3.15,2.4,3.1,3.1,2.38,3.4,3.2
5,4,1.73,4.4,3.75,1.73,4.7,3.6,1.7,5,4,1.73,4.85,4.08,1.76,5,3.5,1.75,5,4,1.75
2.8,3.3,2.75,2.65,3.25,2.6,2.6,3.2,2.6,2.75,3.3,2.7,2.76,3.36,2.78,2.7,3.1,2.7,2.8,3.3,2.75
6.5,4,1.62,5.25,3.8,1.62,5.1,3.6,1.65,6,3.75,1.67,6.25,3.93,1.65,6,3.4,1.67,6.25,3.9,1.65
1.75,4,5,1.75,3.75,5,1.8,3.5,4.2,1.75,3.75,5,1.74,4,5.12,1.73,3.5,5,1.73,4,5.2
1.91,3.5,4.75,1.91,3.6,4.4,1.9,3.45,3.8,1.95,3.5,4.2,1.93,3.51,4.62,1.91,3.2,4.5,1.95,3.4,4.6
2.2,3.6,3.4,2.2,3.3,3.2,2.2,3.2,3.2,2.2,3.4,3.4,2.15,3.63,3.57,2.2,3.2,3.4,2.15,3.5,3.6
1.36,5,11,1.36,4.75,7.75,1.33,4.8,8.3,1.36,5,10,1.37,5.26,10.17,1.36,4.5,9.5,1.36,5,10.5
1.36,5.5,9,1.36,5,7.25,1.4,4.4,7.3,1.4,5,9,1.36,5.28,10.21,1.36,4.5,9.5,1.36,5.4,9.5
1.2,8,15,1.2,7,10.5,1.2,5.8,13,1.22,7,13,1.19,8,17.75,1.22,6,13,1.2,8,15
6,4.2,1.62,5.5,3.75,1.62,5,3.9,1.6,5.5,4,1.67,6.13,4.21,1.61,6,3.6,1.62,6.25,4.2,1.6
1.95,3.4,4.5,1.95,3.3,4,2,3.3,3.6,2,3.4,4,1.95,3.5,4.5,1.95,3.25,4.2,1.93,3.5,4.6
2,3.5,4.2,1.95,3.4,3.75,2,3.3,3.6,2,3.5,4,1.97,3.72,4.09,2,3.25,4,1.93,3.7,4.2
2.05,3.5,4,2.05,3.4,3.5,1.9,3.45,3.8,2.05,3.4,3.8,2.05,3.54,4,2.05,3.25,3.8,2.05,3.5,4
3.6,3.3,2.25,3.2,3.2,2.25,3.2,3.2,2.2,3.4,3.3,2.25,3.55,3.45,2.23,3.5,3,2.25,3.6,3.4,2.2
1.29,6,12,1.3,5.5,9.75,1.3,5,9,1.3,5.5,12,1.28,6.12,13,1.3,5,11,1.3,5.75,12
5.5,4.2,1.67,5.25,3.9,1.67,5.4,3.7,1.6,5.25,4,1.67,5.75,4.16,1.65,5.5,3.8,1.62,5.5,4.2,1.65
4,3.6,2,3.75,3.5,2,3.6,3.3,2,4,3.4,2,4.11,3.57,2.01,4,3.1,2.05,4.1,3.6,2
2,3.4,4.33,2,3.2,4.33,1.85,3.45,4,2,3.4,4.2,1.94,3.49,4.56,1.95,3.4,4.5,1.95,3.5,4.33
2.4,3.4,3.2,2.4,3.4,2.75,2.3,3.3,2.9,2.4,3.4,3.1,2.36,3.48,3.23,2.4,3.1,3.1,2.4,3.4,3.2
2.75,3.4,2.75,2.7,3.2,2.7,2.6,3.2,2.6,2.75,3.25,2.75,2.75,3.34,2.8,2.75,3,2.75,2.7,3.3,2.88
3.2,3.2,2.5,2.8,3.2,2.5,2.65,3.3,2.5,3.2,3.1,2.5,3.21,3.26,2.49,3.1,3,2.5,3.3,3.2,2.45
1.91,3.75,4.33,1.91,3.4,4,1.85,3.45,4,1.85,3.6,4.5,1.86,3.74,4.62,1.91,3.3,4.33,1.87,3.7,4.6
4.33,3.6,1.95,3.75,3.4,1.95,3.6,3.3,2,4,3.6,1.95,4.32,3.65,1.94,4.2,3.25,1.95,4.4,3.6,1.93
2.25,3.5,3.4,2.25,3.4,3,2.1,3.3,3.3,2.25,3.4,3.4,2.23,3.53,3.48,2.25,3.1,3.4,2.25,3.5,3.4
2.3,3.25,3.5,2.3,3.1,3.25,2.3,3.2,3,2.3,3.25,3.3,2.32,3.23,3.57,2.3,3.2,3.2,2.3,3.2,3.6
1.7,4,5.5,1.72,3.7,4.6,1.75,3.5,4.5,1.73,3.75,5.25,1.71,3.99,5.35,1.73,3.6,5,1.7,3.9,5.5
2.45,3.5,3,2.4,3.5,3,2.3,3.2,3,2.5,3.4,3,2.45,3.51,3.06,2.4,3.1,3.1,2.4,3.5,3.1
1.29,6.5,11,1.28,6,10.5,1.25,5.5,10.3,1.25,6.5,12,1.27,6.45,12.78,1.29,5,12,1.25,6.5,13
2.5,3.3,3.1,2.5,3.2,2.8,2.4,3.3,2.75,2.45,3.4,3.1,2.54,3.36,3.04,2.5,3.2,2.9,2.5,3.3,3.13
2.5,3.4,3,2.5,3.2,2.8,2.4,3.2,2.85,2.5,3.4,3,2.47,3.41,3.1,2.5,3,3,2.45,3.4,3.13
2.3,3.4,3.4,2.3,3.2,3.1,2.3,3.2,3,2.25,3.4,3.4,2.3,3.44,3.4,2.3,3.2,3.2,2.25,3.4,3.4
1.67,4,5.75,1.67,3.8,5.5,1.55,3.9,5.6,1.67,3.8,5.5,1.68,3.94,5.81,1.67,3.6,5.5,1.67,4,5.75
3.1,3.3,2.5,3.2,3.2,2.4,3,3.2,2.3,3.1,3.2,2.5,3.22,3.3,2.46,3,3,2.5,3.2,3.2,2.5
2,3.6,4,2,3.4,3.6,1.85,3.45,4,2,3.5,4,1.99,3.61,4.15,1.95,3.5,3.8,2,3.6,4
4.5,4,1.8,4,3.8,1.85,3.8,3.45,1.9,4.33,3.75,1.83,4.55,3.97,1.83,4,3.75,1.85,4.4,3.9,1.85
1.53,4.33,7,1.53,4.2,6.5,1.5,4,6.1,1.53,4,7,1.53,4.28,7.48,1.53,3.8,7,1.55,4.1,7.5
1.2,7.5,16,1.22,6.5,13,1.2,5.8,13,1.22,6.5,13,1.23,6.9,16.7,1.22,6,13,1.22,7,15
6,4.2,1.62,5.75,3.9,1.62,5.4,3.7,1.6,6,4,1.62,5.98,4.16,1.63,6,3.6,1.62,6,4,1.65
2.05,3.4,4.2,2.05,3.25,3.6,2.2,3.2,3.2,2.05,3.4,3.8,2.04,3.51,4.07,2.05,3.1,4,2.1,3.3,4.1
2.55,3.3,3,2.5,3.3,2.75,2.5,3.2,2.75,2.5,3.3,2.88,2.47,3.46,3.06,2.5,3.1,3,2.55,3.3,3
4.2,3.8,1.91,4,3.6,1.91,3.6,3.3,2,4.2,3.75,1.9,4.03,3.82,1.96,4,3.4,1.95,4,3.8,1.95
2.25,3.5,3.4,2.25,3.25,3.1,2.1,3.3,3.3,2.2,3.4,3.4,2.22,3.54,3.49,2.3,3.2,3.2,2.25,3.5,3.4
2.5,3.3,3.1,2.5,3.2,2.8,2.5,3.2,2.75,2.5,3.3,2.9,2.49,3.36,3.12,2.5,3.1,3,2.7,3.13,3
3.1,3.3,2.5,2.8,3.25,2.45,2.85,3.2,2.4,3,3.25,2.5,3.06,3.39,2.51,3.1,3,2.5,3.1,3.3,2.5
2.5,3.3,3.1,2.5,3.25,2.95,2.4,3.3,2.75,2.5,3.3,3,2.5,3.34,3.11,2.5,3.2,2.9,2.5,3.3,3.13
2.1,3.5,3.8,2.1,3.25,3.5,2.1,3.3,3.3,2.15,3.4,3.6,2.13,3.54,3.72,2.15,3,3.75,2.1,3.5,3.8
1.83,3.7,4.8,1.83,3.6,4.5,1.7,3.6,4.7,1.8,3.75,4.5,1.83,3.76,4.84,1.83,3.2,4.8,1.83,3.75,4.75
1.83,3.6,5,1.8,3.4,4.5,1.8,3.5,4.2,1.85,3.5,4.75,1.84,3.65,4.93,1.85,3.1,5,1.85,3.5,5
1.25,7,13,1.25,6.25,11.5,1.25,5.5,10.3,1.25,6.5,13,1.24,6.9,13.8,1.25,6,13,1.22,7,15
2.3,3.5,3.3,2.3,3.1,3.2,2.3,3.3,2.9,2.25,3.4,3.3,2.26,3.63,3.31,2.25,3.4,3.1,2.3,3.6,3.2
3.2,3.4,2.4,3.1,3.2,2.3,2.9,3.3,2.3,3.1,3.4,2.4,3.13,3.46,2.43,2.9,3.4,2.38,3.13,3.5,2.4
2,3.8,3.8,2,3.5,3.75,2.1,3.3,3.3,2.05,3.4,3.8,2.06,3.67,3.81,1.95,3.6,3.75,2.05,3.7,3.8
2.7,3.4,2.8,2.7,3.2,2.75,2.6,3.2,2.6,2.7,3.25,2.8,2.75,3.42,2.75,2.75,2.8,2.9,2.7,3.4,2.8
2.75,3.25,2.8,2.65,3.2,2.65,2.6,3.2,2.6,2.7,3.2,2.75,2.72,3.33,2.84,2.62,3.25,2.7,2.7,3.4,2.8
1.33,5.75,10,1.33,5,8.5,1.35,4.8,7.6,1.36,5,10,1.34,5.41,11,1.36,4.8,8.5,1.33,5.5,10.5
2,3.6,4,2,3.5,3.5,1.9,3.45,3.8,2,3.6,3.75,2.01,3.67,3.99,2.05,3.3,3.75,2.05,3.5,4
3.25,3.4,2.38,3,3.3,2.4,2.9,3.3,2.3,3.25,3.25,2.38,3.23,3.4,2.4,3.2,3,2.4,3.2,3.3,2.45
1.33,5.75,10,1.33,5.25,8,1.3,5,9,1.33,5.5,10,1.34,5.58,10.6,1.36,4.8,8.5,1.33,5.5,10.5
1.75,4,5,1.75,3.7,4.4,1.8,3.5,4.2,1.75,3.75,5,1.76,3.88,5.1,1.8,3.25,5,1.75,3.9,5
2.5,3.5,3,2.5,3.2,2.95,2.5,3.2,2.75,2.4,3.4,2.88,2.48,3.54,2.99,2.5,3.3,3,2.45,3.5,3
6,4.2,1.62,5,4.1,1.6,5,3.9,1.6,6,4,1.62,6.29,4.31,1.59,6,3.6,1.62,6.25,4.2,1.6
2.05,3.4,4.2,2.05,3.25,3.6,1.85,3.45,4,2.05,3.25,4.2,2.08,3.42,4.07,2.1,3,4,2.05,3.3,4.2
2.6,3.4,2.88,2.6,3.3,2.6,2.5,3.3,2.65,2.62,3.4,2.8,2.58,3.44,2.93,2.62,3.1,2.8,2.6,3.4,2.88
2.05,3.4,4.2,2.05,3.2,3.75,2,3.3,3.6,2.05,3.4,4,2.08,3.41,4.06,2.05,3.1,4,2.05,3.4,4.1
1.44,4.75,8,1.44,4.6,7.25,1.45,4,7,1.44,4.5,8,1.43,5.07,8.2,1.44,4,8,1.44,4.8,8
3,3.3,2.6,2.7,3.2,2.6,2.75,3.2,2.5,2.9,3.1,2.62,3.09,3.22,2.59,3,2.9,2.62,3,3.25,2.63
2.2,3.6,3.4,2.25,3.3,3.1,2.2,3.2,3.2,2.25,3.4,3.3,2.21,3.56,3.48,2.3,2.9,3.5,2.2,3.6,3.4
2,3.5,4.2,2,3.3,3.7,2.1,3.3,3.3,2,3.4,4,2.02,3.49,4.18,2.05,3.1,4,1.98,3.5,4.33
2.1,3.3,4,2.1,3.25,3.5,2,3.3,3.6,2.1,3.2,4,2.1,3.38,4.03,2.15,3.1,3.6,2.1,3.3,4.1
4,3.8,1.95,3.6,3.7,2,3.8,3.45,1.9,3.75,3.6,2,3.91,3.74,2.01,4,3.2,2,3.9,3.7,2
3.4,3.5,2.25,3.3,3.3,2.25,3.2,3.2,2.2,3.4,3.3,2.25,3.58,3.42,2.23,3.5,3,2.25,3.5,3.4,2.25
2.05,3.6,3.8,2.05,3.5,3.6,1.85,3.45,4,2.1,3.4,3.75,2.08,3.56,3.87,2.1,3.3,3.9,2.1,3.5,3.8
2.6,3.5,2.8,2.65,3.3,2.85,2.6,3.2,2.6,2.5,3.3,2.75,2.59,3.41,2.93,2.7,3.2,2.88,2.63,3.5,2.8
2.6,3.4,2.9,2.55,3.3,2.65,2.3,3.3,2.9,2.62,3.3,2.88,2.57,3.41,2.96,2.62,3.1,3,2.63,3.3,2.9
